CASEID,FUELTYPE,WEATHER,SURFCOND,VIN,DVTOTAL,ROLLOVER,SPEEDLIMIT,BODYTYPE,PASSENGERS,BELTED_PASSENGERS,GAD1,AIRBAG_DEPLOYED,FIRE
2401849,1,2,2,1ZVBP8AM2E52,999,1,999,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,1,999,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,0,40,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,0,40,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,0,999,1,1,0,F,1,1
2401849,1,2,2,1ZVBP8AM2E52,999,0,999,1,1,0,F,1,1
2401858,1,1,1,3N1CN7AP9GL8,999,2,64,1,2,1,T,2,1
2401864,1,1,1,2HGFC2F60KH5,999,1,105,1,1,1,L,1,1
2401867,4,1,1,1C4JJXFM6MW5,999,2,89,2,2,2,T,2,1
2401877,1,1,1,3N1CP5DV3LL5,15,1,80,1,1,0,F,1,1
2401887,1,1,1,KNDETCA25M71,999,1,999,2,1,1,F,1,1
2401890,1,8,1,4T1G11AK4MU5,999,1,105,1,1,0,F,2,1
2401906,1,1,1,2G1WB58KX791,999,1,40,1,1,1,L,2,1
2401918,1,1,1,5XYKT3A68EG5,999,1,105,2,1,1,F,1,1
2401923,1,8,1,2T3RWRFV7KW0,13,1,105,2,1,1,F,1,1
2401949,1,1,1,2T3P1RFV6RW4,999,1,113,2,1,1,F,2,1
2401950,11,2,2,5YJYGAEE6MF2,999,1,113,2,3,3,B,1,1
2401952,1,8,5,4F2CU44X6MUM,999,2,56,2,1,0,T,0,1
2401968,1,1,1,JTDEAMDE8NJ0,999,1,72,1,1,1,F,2,1
2401987,1,8,1,JF2SH63619G7,999,1,89,2,1,0,F,1,1
2401999,1,1,1,1GTUUAED6RZ1,999,1,89,3,1,0,F,2,1
2402010,1,1,1,1B4HS58N92F1,999,1,72,2,1,0,R,2,1
2402039,1,1,1,3N1AB7AP3FY3,999,1,89,1,3,1,F,2,1
2402045,1,1,1,KNAGM4A76F55,999,1,129,1,4,4,N,0,2
2402055,1,1,1,1FTEW1E4XKFC,16,1,40,3,1,1,F,2,1
2402057,1,1,1,KMHLS4AG2PU5,999,1,48,1,1,0,F,1,1
2402061,1,1,1,1FALP45X0VF1,18,1,40,1,1,1,F,1,1
2402071,1,1,1,3C6MRVJG7ME5,17,1,40,4,1,1,F,1,1
2402077,1,1,1,1N4BL4BV1RN3,999,1,113,1,2,0,F,2,1
2402095,2,2,2,1GCRYBEH4LZ2,19,1,80,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,19,1,80,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,19,1,999,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,19,1,999,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,19,0,80,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,19,0,80,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,19,0,999,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,19,0,999,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,999,1,80,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,999,1,80,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,999,1,999,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,999,1,999,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,999,0,80,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,999,0,80,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,999,0,999,3,1,0,F,1,1
2402095,2,2,2,1GCRYBEH4LZ2,999,0,999,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,19,1,80,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,19,1,80,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,19,1,999,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,19,1,999,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,19,0,80,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,19,0,80,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,19,0,999,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,19,0,999,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,999,1,80,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,999,1,80,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,999,1,999,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,999,1,999,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,999,0,80,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,999,0,80,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,999,0,999,3,1,0,F,1,1
2402095,2,2,2,1GTDT19X7381,999,0,999,3,1,0,F,1,1
2402100,1,1,1,1HGCV1F47LA0,999,1,56,1,1,1,F,2,1
2402102,1,4,5,1NXBU4EEXAZ2,999,1,56,1,1,1,F,2,1
2402109,1,1,1,4T3RWRFV5PU0,38,1,64,2,1,1,F,1,1
2402110,1,1,1,3VV2B7AX7JM2,999,1,48,2,1,1,F,1,1
2402116,1,2,2,5XYK33AF3PG1,999,2,113,2,4,2,T,1,1
2402122,1,1,1,1C4NJDBB8FD3,999,1,56,1,1,1,F,2,1
2402127,1,1,1,1GCUDEEL2NZ5,999,1,40,3,1,1,F,1,1
2402132,1,1,1,1C4PJLCS4EW3,999,1,89,2,2,2,F,2,1
2402133,1,1,1,KL8CD6SA4GC5,999,1,89,1,1,1,F,2,1
2402134,1,1,1,1C4BJWDG2GL3,999,2,89,2,1,1,T,2,1
2402136,1,1,1,1C4RDJAG7HC6,999,1,89,2,2,2,F,1,1
2402144,1,1,1,YV4A22PL1N18,999,1,40,2,1,0,R,1,1
2402150,4,1,1,3B7KF26Z8XM5,999,1,72,3,1,0,F,1,1
2402156,1,1,1,5XYPK4A59KG5,999,1,40,2,1,1,F,2,1
2402165,1,8,1,2GNAXSEV3L61,999,1,113,2,1,1,F,1,1
2402174,1,1,1,1D7HU16N85J5,68,1,80,3,1,1,F,1,1
2402186,1,1,1,5FNRL5H96FB1,999,1,48,4,1,1,F,1,1
2402206,1,1,1,KNDJ23AU1L77,33,1,56,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,33,1,56,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,33,1,999,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,33,1,999,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,33,0,56,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,33,0,56,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,33,0,999,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,33,0,999,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,999,1,56,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,999,1,56,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,999,1,999,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,999,1,999,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,999,0,56,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,999,0,56,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,999,0,999,1,2,0,F,1,1
2402206,1,1,1,KNDJ23AU1L77,999,0,999,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,33,1,56,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,33,1,56,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,33,1,999,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,33,1,999,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,33,0,56,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,33,0,56,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,33,0,999,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,33,0,999,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,999,1,56,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,999,1,56,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,999,1,999,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,999,1,999,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,999,0,56,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,999,0,56,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,999,0,999,1,2,0,F,1,1
2402206,1,1,1,2B3CJ4DV3AH2,999,0,999,1,2,0,F,1,1
2402212,1,2,2,2C3CDXCT8NH1,14,1,89,1,2,0,L,1,1
2402218,1,1,1,1G11B5SL3EF1,999,1,48,1,1,0,F,2,1
2402224,1,1,1,1GCCS14W7281,999,1,64,3,1,0,F,1,1
2402230,1,1,1,2HKRS4H2XRH4,37,1,56,2,1,1,F,1,1
2402245,1,2,2,1HGCV1F14MA1,999,1,64,1,1,1,F,1,1
2402252,1,8,1,WBAWB33597PU,33,1,89,1,2,2,F,1,1
2402255,1,1,1,WDDGF54X69F2,999,2,113,1,3,1,T,1,1
2402268,1,1,1,WBA4J3C51KBL,999,1,89,1,1,1,L,2,1
2402281,1,1,1,KM8K22AA4LU4,999,1,97,2,1,0,F,2,1
2402292,1,2,2,4T1BF1FK3HU4,999,1,40,1,1,0,F,1,1
2402298,1,8,1,1V2HR2CA3PC5,999,1,89,2,1,1,F,2,1
2402330,1,1,1,4S4GUHM61R37,999,2,113,2,1,1,T,1,1
2402332,1,1,1,1FMSK8DHXMGC,999,1,89,2,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,1,40,1,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,1,40,4,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,1,999,1,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,1,999,4,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,0,40,1,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,0,40,4,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,0,999,1,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,0,999,4,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,1,40,1,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,1,40,4,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,1,999,1,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,1,999,4,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,0,40,1,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,0,40,4,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,0,999,1,1,1,F,1,1
2402335,1,1,1,JTDKN3DU8C15,999,0,999,4,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,1,40,1,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,1,40,4,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,1,999,1,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,1,999,4,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,0,40,1,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,0,40,4,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,0,999,1,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,0,999,4,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,1,40,1,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,1,40,4,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,1,999,1,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,1,999,4,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,0,40,1,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,0,40,4,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,0,999,1,1,1,F,1,1
2402335,1,1,1,2P4FP2530TR8,999,0,999,4,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,1,40,1,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,1,40,4,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,1,999,1,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,1,999,4,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,0,40,1,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,0,40,4,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,0,999,1,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,0,999,4,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,1,40,1,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,1,40,4,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,1,999,1,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,1,999,4,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,0,40,1,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,0,40,4,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,0,999,1,1,1,F,1,1
2402335,11,1,1,JTDKN3DU8C15,999,0,999,4,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,1,40,1,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,1,40,4,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,1,999,1,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,1,999,4,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,0,40,1,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,0,40,4,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,0,999,1,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,0,999,4,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,1,40,1,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,1,40,4,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,1,999,1,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,1,999,4,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,0,40,1,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,0,40,4,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,0,999,1,1,1,F,1,1
2402335,11,1,1,2P4FP2530TR8,999,0,999,4,1,1,F,1,1
2402351,1,1,1,KM8R74GE9PU5,16,1,64,2,2,2,F,1,1
2402352,1,2,2,3PCAJ5KR3PF1,999,1,72,2,2,2,F,1,1
2402383,1,1,1,1N4AL3AP3EN3,999,1,48,1,2,1,N,1,2
2402390,1,1,1,3TMDZ5BN5KM0,999,1,89,3,1,1,F,2,1
2402406,1,2,2,JF2SKAEC3NH5,999,2,56,2,4,4,L,1,1
2402427,1,1,1,JF1GPAA69CH2,999,1,999,1,1,0,F,2,1
2402438,1,1,1,1GKKNKLA2LZ2,999,1,40,2,1,1,F,2,1
2402439,1,8,1,2GCEK19T6112,999,1,56,3,1,0,F,1,1
2402451,1,1,1,1N4BL4DW1KC1,999,1,113,1,1,1,F,1,1
2402457,1,1,1,JTHKD5BH2F22,999,1,89,1,1,1,F,2,1
2402457,11,1,1,JTHKD5BH2F22,999,1,89,1,1,1,F,2,1
2402484,1,1,1,1C4RJFAT7CC3,999,2,89,2,1,0,T,1,1
2402490,1,8,1,1GCEK29039Z1,999,1,89,3,1,1,F,1,1
2402507,1,1,1,KMHLP4AG7PU3,27,1,89,1,1,1,F,1,1
2402522,1,2,2,2D4GP44L16R7,999,1,72,4,1,1,F,2,1
2402560,1,1,1,1GCPYCEL2NZ1,999,2,80,3,1,0,T,1,1
2402561,1,1,1,3GYFNCE38DS5,999,1,64,1,2,2,F,2,1
2402566,1,1,1,5FNRL6H71LB0,15,1,97,4,4,2,F,1,1
2402573,11,1,1,5YJ3E1EB0NF3,999,1,121,1,1,1,F,2,1
2402577,1,1,1,2T3F1RFV3LW1,999,1,113,2,1,1,F,2,1
2402592,1,1,1,3VW2K7AJ0BM3,35,1,40,1,2,2,R,1,1
2402601,1,1,1,JM3KFACM1J14,999,2,80,2,1,0,T,1,1
2402602,1,1,1,1N4AL3APXHN3,24,1,48,1,1,0,F,1,1
2402616,1,1,1,KNDPM3AC7N79,61,1,105,2,4,0,F,1,1
2402618,1,1,1,1FDBW2XM3KKA,999,1,89,4,3,2,F,2,1
2402621,1,1,2,5NMS2CAD4KH0,999,1,89,2,1,1,F,2,1
2402623,1,1,1,1HGCM56777A2,999,2,89,1,1,1,T,1,1
2402624,1,1,1,WDDZF4JB7KA6,999,1,105,1,2,2,F,1,1
2402629,1,1,1,1N4BL4CW7KC1,999,1,89,1,1,1,F,1,1
2402631,1,8,1,1HGCV1F42LA1,999,1,32,1,1,1,F,1,1
2402649,1,1,1,5NMP4DGL3RH0,999,1,56,2,1,1,F,2,1
2402660,1,8,1,WA1BNAFY1J20,999,1,40,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,1,40,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,1,999,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,1,999,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,0,40,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,0,40,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,0,999,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,0,999,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,1,40,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,1,40,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,1,999,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,1,999,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,0,40,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,0,40,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,0,999,2,1,1,F,1,1
2402660,1,8,1,WA1BNAFY1J20,999,0,999,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,1,40,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,1,40,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,1,999,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,1,999,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,0,40,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,0,40,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,0,999,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,0,999,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,1,40,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,1,40,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,1,999,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,1,999,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,0,40,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,0,40,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,0,999,2,1,1,F,1,1
2402660,1,8,1,1GKFK13007J1,999,0,999,2,1,1,F,1,1
2402670,1,2,2,3MZBPACL0MM2,14,1,129,1,2,2,F,1,1
2402691,1,1,1,3TYSZ5AN7MT0,999,1,72,3,1,1,F,2,1
2402695,1,1,1,5FNYF6H88GB0,999,1,48,2,2,2,L,1,1
2402727,1,1,1,3CZRM3H55GG7,999,1,80,2,3,2,F,1,1
2402728,1,1,1,2GNALBEK1C13,999,1,89,2,1,0,F,1,1
2402729,1,1,1,1G1BE5SM3G73,999,1,89,1,1,1,F,1,1
2402730,1,1,1,1C3CCBCG5EN1,999,1,89,1,1,1,F,2,1
2402731,1,1,2,2C4RC1FG1LR1,999,1,56,4,1,0,L,1,1
2402734,1,1,1,5NPLM4AG6MH0,999,1,80,1,1,1,F,1,1
2402739,1,9,2,1C6SRFHT2MN5,999,1,40,3,1,0,F,2,1
2402741,1,1,1,1J4PN2GK0BW5,999,1,89,2,1,1,F,1,1
2402742,1,2,2,JA4AT3AAXLZ0,999,1,89,2,1,1,T,2,1
2402743,1,1,1,2GKFLSEKXH61,999,1,89,2,1,0,F,2,1
2402752,1,1,1,5N1AT2MN5HC7,36,1,72,1,1,0,F,1,1
2402772,1,1,1,JF2SJADC0GH4,999,1,89,2,2,2,F,2,1
2402804,1,8,1,1D7HA18D14S6,999,1,40,3,1,0,F,2,1
2402813,1,8,1,LRBFXDSA7HD2,999,1,72,2,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,1,72,66,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,1,999,2,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,1,999,66,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,0,72,2,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,0,72,66,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,0,999,2,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,0,999,66,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,1,72,2,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,1,72,66,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,1,999,2,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,1,999,66,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,0,72,2,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,0,72,66,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,0,999,2,1,1,F,1,1
2402813,1,8,1,LRBFXDSA7HD2,999,0,999,66,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,1,72,2,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,1,72,66,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,1,999,2,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,1,999,66,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,0,72,2,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,0,72,66,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,0,999,2,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,0,999,66,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,1,72,2,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,1,72,66,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,1,999,2,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,1,999,66,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,0,72,2,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,0,72,66,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,0,999,2,1,1,F,1,1
2402813,1,8,1,1XPCPP9XXND8,999,0,999,66,1,1,F,1,1
2402814,1,1,1,2LMDJ8JK8DBL,13,1,40,1,0,99,F,2,1
2402819,2,1,1,1FT7W2B67NEE,999,1,89,3,1,1,F,2,1
2402835,1,1,1,1N6ND06S8FC3,999,1,56,3,2,0,F,0,1
2402844,1,1,1,LRBFZSR44PD2,13,1,40,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,13,1,40,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,13,1,999,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,13,1,999,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,13,0,40,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,13,0,40,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,13,0,999,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,13,0,999,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,999,1,40,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,999,1,40,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,999,1,999,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,999,1,999,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,999,0,40,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,999,0,40,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,999,0,999,2,2,2,F,1,1
2402844,1,1,1,LRBFZSR44PD2,999,0,999,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,13,1,40,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,13,1,40,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,13,1,999,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,13,1,999,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,13,0,40,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,13,0,40,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,13,0,999,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,13,0,999,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,999,1,40,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,999,1,40,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,999,1,999,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,999,1,999,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,999,0,40,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,999,0,40,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,999,0,999,2,2,2,F,1,1
2402844,1,1,1,JF2GPABC4HG2,999,0,999,2,2,2,F,1,1
2402861,1,1,1,JF1GUABC9R83,999,1,48,1,1,1,F,2,1
2402862,1,1,1,3N1AB8CV2PY2,999,1,89,1,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,1,89,2,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,1,999,1,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,1,999,2,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,0,89,1,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,0,89,2,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,0,999,1,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,0,999,2,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,1,89,1,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,1,89,2,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,1,999,1,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,1,999,2,2,1,F,1,1
